"timestamp","lum","umidar","tempar","umidsolz1raw","umidsolz1","umidsolz2raw","umidsolz2","tempsol"
2020-02-15 00:00:00,0,81.1,19.9,18776.4375,31.4675347222222,17214.2708333333,34.7409288194444,20.9
2020-02-15 00:30:00,0,81.1,19.4,18780.9166666667,31.4680121527778,17214.7708333333,34.7479166666667,20.7
2020-02-15 01:00:00,0,81.1,19.6,18785.4375,31.4688802083333,17214.875,34.7552517361111,20.5
2020-02-15 01:30:00,0,81.1,18.9,18790.2291666667,31.4702690972222,17214.8125,34.7630642361111,20.4
2020-02-15 02:00:00,0,81.1,18.6,18795.5416666667,31.4721788194444,17214.6458333333,34.7713107638889,20.1
2020-02-15 02:30:00,0,81.1,18.6,18799.5416666667,31.4745659722222,17214.4583333333,34.7798177083333,19.9
2020-02-15 03:00:00,0,81.1,19,18803.8541666667,31.4774305555556,17216.4583333333,34.788671875,19.8
2020-02-15 03:30:00,0,81.1,19.2,18809.1041666667,31.4805989583333,17220.6875,34.7978298611111,19.4
2020-02-15 04:00:00,0,81.1,18,18816.1041666667,31.4842013888889,17226.9166666667,34.8073350694444,19.4
2020-02-15 04:30:00,0,81.1,18,18823.375,31.48828125,17233.375,34.8172309027778,19.3
