"Time Stamp,""Umidade do ar"",""Temperatura do ar"",""Umidade do solo Z1 RAW"",""Umidade do solo Z1 %"",""Umidade do solo Z2 RAW"",""Umidade do solo Z2 %"",""Temperatura do solo"""
13/02/2020 11:00,99.9,29.7,18529,32,17393,34.4,21.2
13/02/2020 11:30,99.9,26.5,18583,31.9,17433,34.3,21.9
13/02/2020 12:00,99.9,29.5,18607,31.8,17455,34.2,22.4
13/02/2020 12:30,99.9,29.6,18625,31.8,17485,34.2,23.1
13/02/2020 13:00,99.9,29.1,18659,31.7,17514,34.1,23.7
13/02/2020 13:30,99.9,30.5,18676,31.7,17546,34,24.4
13/02/2020 14:00,99.9,30.2,18731,31.6,17598,33.9,24.9
13/02/2020 14:30,99.9,34.2,18770,31.5,17656,33.8,25.7
13/02/2020 15:00,99.9,32.7,18764,31.5,17669,33.8,26.5
13/02/2020 15:30,99.9,28.4,18761,31.5,17626,33.9,27
13/02/2020 16:00,99.9,29.7,18801,31.4,17644,33.8,27.1
13/02/2020 16:30,99.9,25.5,18779,31.5,17580,34,27.2
13/02/2020 17:00,99.9,25.2,18835,31.3,17581,34,26.9
13/02/2020 17:30,99.9,23.4,18806,31.4,17526,34.1,26.6
13/02/2020 18:00,99.9,22.7,18863,31.3,17533,34.1,26.1
13/02/2020 18:30,99.9,21.7,18855,31.3,17512,34.1,25.6
13/02/2020 19:00,99.9,20.7,18850,31.3,17490,34.2,24.9
13/02/2020 19:30,99.9,20.4,18849,31.3,17476,34.2,24.6
13/02/2020 20:00,99.9,20.5,18787,31.4,17460,34.2,24
13/02/2020 20:30,99.9,20.9,18773,31.5,17423,34.3,23.5
13/02/2020 21:00,99.9,20.3,18816,31.4,17436,34.3,22.9
13/02/2020 21:30,99.9,19.9,18668,31.7,17290,34.6,22.6
13/02/2020 22:00,99.9,20.4,18849,31.3,17442,34.3,22.1
13/02/2020 22:30,99.9,20,18815,31.4,17417,34.3,21.8
13/02/2020 23:00,99.9,19.8,18830,31.3,17405,34.3,21.3
13/02/2020 23:30,99.9,19.6,18832,31.3,17392,34.4,21
14/02/2020 00:00,99.9,19.9,18855,31.3,17405,34.3,20.8
14/02/2020 00:30,99.9,19.2,18822,31.4,17377,34.4,20.6
14/02/2020 01:00,99.9,19.1,18841,31.3,17387,34.4,20.4
14/02/2020 01:30,99.9,17.9,18850,31.3,17374,34.4,20.2
14/02/2020 02:00,99.9,17.8,18848,31.3,17369,34.4,19.8
14/02/2020 02:30,99.9,18,18841,31.3,17360,34.4,19.6
14/02/2020 03:00,99.9,17,18835,31.3,17351,34.4,19.4
14/02/2020 03:30,99.9,17.2,18837,31.3,17345,34.5,19.2
14/02/2020 04:00,99.9,17.3,18828,31.3,17354,34.4,19
14/02/2020 04:30,99.9,16.9,18848,31.3,17346,34.5,18.6
14/02/2020 05:00,99.9,17,18836,31.3,17337,34.5,18.6
14/02/2020 05:30,99.9,16.7,18845,31.3,17340,34.5,18.4
14/02/2020 06:00,99.9,16.6,18836,31.3,17332,34.5,18.2
14/02/2020 06:30,99.9,16.7,18846,31.3,17330,34.5,18
14/02/2020 07:00,99.9,17.9,18842,31.3,17337,34.5,17.8
14/02/2020 07:30,99.9,19.2,18808,31.4,17315,34.5,17.7
14/02/2020 08:00,99.9,20.3,18782,31.4,17354,34.4,17.8
14/02/2020 08:30,99.9,21.5,18899,31.2,17520,34.1,18.1
14/02/2020 09:00,99.9,28.1,18918,31.2,17590,33.9,18.4
14/02/2020 09:30,99.9,33.2,18373,32.3,17112,35,18.8
14/02/2020 10:00,99.6,33.9,18400,32.2,17126,34.9,19.8
14/02/2020 10:30,98.8,33,18431,32.2,17179,34.8,20.6
14/02/2020 11:00,97,34.9,18453,32.1,17205,34.8,21.7
14/02/2020 11:30,95.1,34.7,18458,32.1,17222,34.7,22.8
14/02/2020 12:00,99.9,28.3,18428,32.2,17233,34.7,23.8
14/02/2020 12:30,99.9,28.3,18568,31.9,17303,34.5,24.4
14/02/2020 13:00,99.9,29.6,18614,31.8,17308,34.5,24.9
14/02/2020 13:30,99.9,29.6,18637,31.7,17336,34.5,25.4
14/02/2020 14:00,99.9,31.7,18633,31.8,17347,34.5,26.1
14/02/2020 14:30,99.9,29.2,18697,31.6,17379,34.4,26.6
14/02/2020 15:00,99.9,25.9,18735,31.5,17338,34.5,26.8
14/02/2020 15:30,99.9,23.7,18752,31.5,17288,34.6,26.6
14/02/2020 16:00,99.9,22.9,18748,31.5,17251,34.7,26.2
14/02/2020 16:30,99.9,22.1,18767,31.5,17234,34.7,25.7
14/02/2020 17:00,99.9,21.7,18749,31.5,17203,34.8,25.2
14/02/2020 17:30,99.9,21.5,18711,31.6,17182,34.8,24.5
14/02/2020 18:00,99.9,21.5,18740,31.5,17174,34.8,24.1
14/02/2020 18:30,99.9,21.4,18742,31.5,17178,34.8,23.6
14/02/2020 19:00,99.9,21.4,18735,31.5,17156,34.9,23.2
14/02/2020 19:30,99.9,21.7,18725,31.6,17146,34.9,22.9
14/02/2020 20:00,99.9,21.2,18722,31.6,17139,34.9,22.5
14/02/2020 20:30,99.9,21.1,18728,31.6,17141,34.9,22.4
14/02/2020 21:00,99.9,20.9,18747,31.5,17150,34.9,22.1
14/02/2020 21:30,99.9,20.8,18753,31.5,17155,34.9,21.9
14/02/2020 22:00,99.9,20.7,18753,31.5,17150,34.9,21.8
14/02/2020 22:30,99.9,21,18788,31.4,17177,34.8,21.6
14/02/2020 23:00,99.9,19.8,18827,31.3,17207,34.8,21.4
14/02/2020 23:30,99.9,20.1,18839,31.3,17211,34.7,21.1
15/02/2020 00:00,81.1,19.9,18854,31.3,17209,34.7,20.9
15/02/2020 00:30,81.1,19.4,18661,31.7,17037,35.1,20.7
15/02/2020 01:00,81.1,19.6,18866,31.3,17211,34.7,20.5
15/02/2020 01:30,81.1,18.9,18826,31.4,17182,34.8,20.4
15/02/2020 02:00,81.1,18.6,18937,31.1,17265,34.6,20.1
15/02/2020 02:30,81.1,18.6,18880,31.2,17200,34.8,19.9
15/02/2020 03:00,81.1,19,18926,31.1,17242,34.7,19.8
15/02/2020 03:30,81.1,19.2,18868,31.3,17189,34.8,19.4
15/02/2020 04:00,81.1,18,18902,31.2,17216,34.7,19.4
15/02/2020 04:30,81.1,18,18944,31.1,17243,34.7,19.3
15/02/2020 05:00,81.1,18.1,18903,31.2,17197,34.8,19.1
15/02/2020 05:30,81.1,18.6,18867,31.3,17181,34.8,18.9
15/02/2020 06:00,81.1,19.6,18897,31.2,17216,34.7,18.8
15/02/2020 06:30,81.1,19.3,18934,31.1,17252,34.7,18.6
15/02/2020 07:00,81.1,19.6,18922,31.1,17243,34.7,18.8
15/02/2020 07:30,81.1,20.1,18935,31.1,17287,34.6,18.6
15/02/2020 08:00,81.1,20.9,18901,31.2,17246,34.7,18.9
15/02/2020 08:30,81.1,22.1,18927,31.1,17312,34.5,18.9
15/02/2020 09:00,81.1,26.6,18580,31.9,17004,35.2,19.2
15/02/2020 09:30,81.1,31.4,18599,31.8,17061,35.1,19.9
15/02/2020 10:00,81.1,34.5,18642,31.7,17147,34.9,20.7
15/02/2020 10:30,81.1,32.3,18655,31.7,17186,34.8,21.6
15/02/2020 11:00,81.1,32.1,18691,31.6,17240,34.7,22.6
15/02/2020 11:30,92.5,35.5,18722,31.6,17288,34.6,23.8
15/02/2020 12:00,97.5,30.7,18720,31.6,17278,34.6,24.8
15/02/2020 12:30,95.9,30.5,18783,31.4,17327,34.5,25.6
15/02/2020 13:00,96.1,30.5,18831,31.3,17313,34.5,26.2
15/02/2020 13:30,93.2,31.1,18867,31.3,17333,34.5,26.7
15/02/2020 14:00,88.3,36.2,18888,31.2,17339,34.5,26.9
15/02/2020 14:30,95.3,33.2,18889,31.2,17370,34.4,27.6
15/02/2020 15:00,81.1,30.4,18942,31.1,17434,34.3,28.3
15/02/2020 15:30,91.9,35.9,19004,31,17491,34.2,28.7
15/02/2020 16:00,98.7,30.7,19084,30.8,17550,34,29.1
15/02/2020 16:30,96.3,31.4,19116,30.7,17544,34,29.2
15/02/2020 17:00,99,28.9,19206,30.6,17595,33.9,29.2
15/02/2020 17:30,58.3,29.2,18271,32.5,16685,35.8,28.9
15/02/2020 18:00,67.9,26.1,18418,32.2,16771,35.7,28.7
15/02/2020 18:30,71.5,25.2,18455,32.1,16787,35.6,28.1
15/02/2020 19:00,74.5,24.3,18484,32.1,16790,35.6,27.5
15/02/2020 19:30,75.4,24.2,18184,32.7,16525,36.2,26.8
15/02/2020 20:00,78.7,23.6,18463,32.1,16767,35.7,26.2
15/02/2020 20:30,78.6,23.6,18455,32.1,16763,35.7,25.8
15/02/2020 21:00,79.4,23.4,18452,32.1,16768,35.7,25.1
15/02/2020 21:30,81,23.2,18450,32.1,16769,35.7,24.8
15/02/2020 22:00,81.1,22.9,18396,32.3,16760,35.7,24.4
15/02/2020 22:30,82.2,22.7,18367,32.3,16738,35.7,24.1
15/02/2020 23:00,84.2,22.6,18357,32.3,16706,35.8,23.8
15/02/2020 23:30,83.6,22.6,18376,32.3,16718,35.8,23.5
16/02/2020 00:00,84.7,22.4,18432,32.2,16720,35.8,23.2
16/02/2020 00:30,85.6,22.1,18455,32.1,16728,35.8,22.9
16/02/2020 01:00,86.8,21.7,18422,32.2,16704,35.8,22.6
16/02/2020 01:30,86.6,21.8,18196,32.7,16482,36.3,22.2
16/02/2020 02:00,87.2,21.7,18488,32.1,16729,35.8,22.2
16/02/2020 02:30,86.4,21.5,18419,32.2,16686,35.8,22.1
16/02/2020 03:00,86.6,21.5,18499,32,16725,35.8,21.8
16/02/2020 03:30,87.9,21.4,18501,32,16719,35.8,21.5
16/02/2020 04:00,88.1,21.2,18489,32.1,16716,35.8,21.4
16/02/2020 04:30,88.5,21.2,18517,32,16731,35.8,21.2
16/02/2020 05:00,89.5,21.2,18514,32,16716,35.8,21.1
16/02/2020 05:30,89.4,21.2,19243,30.5,17431,34.3,21
16/02/2020 06:00,90.5,20.9,19270,30.4,17435,34.3,20.7
16/02/2020 06:30,90.5,21.1,19274,30.4,17441,34.3,20.8
16/02/2020 07:00,88.9,21.9,19285,30.4,17452,34.2,20.5
16/02/2020 07:30,85.4,22.6,19257,30.4,17436,34.3,20.6
16/02/2020 08:00,82.6,23.6,19299,30.4,17503,34.1,20.8
16/02/2020 08:30,80.9,24.1,19211,30.5,17454,34.2,21.1
16/02/2020 09:00,76.9,25.1,19309,30.3,17541,34,21.2
16/02/2020 09:30,53,32,19290,30.4,17585,34,21.8
16/02/2020 10:00,52.3,32.2,19344,30.3,17682,33.8,22.4
16/02/2020 10:30,49.5,32.8,19350,30.3,17742,33.6,23.4
16/02/2020 11:00,43.8,35.4,19360,30.2,17795,33.5,24.3
16/02/2020 11:30,42.6,35.4,19413,30.1,17825,33.5,25.7
16/02/2020 12:00,42.1,35.4,19423,30.1,17863,33.4,26.8
16/02/2020 12:30,56.4,31.6,19459,30,17822,33.5,27.6
16/02/2020 13:00,59.8,30.5,19427,30.1,17755,33.6,28.1
16/02/2020 13:30,56.3,31.8,19254,30.5,17623,33.9,28.2
16/02/2020 14:00,56.3,32,19457,30,17786,33.5,28.8
16/02/2020 14:30,62.3,29.6,19454,30,17749,33.6,28.9
16/02/2020 15:00,69.6,27.7,19493,30,17717,33.7,28.8
16/02/2020 15:30,71.6,27.5,17949,33.2,16187,36.9,28.4
16/02/2020 16:00,75,26.7,18091,32.9,16310,36.6,28.1
16/02/2020 16:30,75.8,26.2,18138,32.8,16352,36.5,27.5
16/02/2020 17:00,75.3,26.2,18175,32.7,16388,36.5,27.3
16/02/2020 17:30,78.4,25.3,18636,31.8,16828,35.5,26.8
16/02/2020 18:00,79,24.9,18613,31.8,16797,35.6,26.6
16/02/2020 18:30,80.7,24.6,18572,31.9,16765,35.7,26.1
16/02/2020 19:00,80.2,24.4,18370,32.3,16553,36.1,25.7
16/02/2020 19:30,81.8,24.1,17923,33.2,16120,37,25.4
16/02/2020 20:00,81.4,24.2,17998,33.1,16189,36.9,24.9
16/02/2020 20:30,82.4,24.1,18006,33.1,16195,36.9,24.8
16/02/2020 21:00,84.1,23.9,17965,33.2,16153,37,24.6
16/02/2020 21:30,82.2,23.9,17948,33.2,16134,37,24.2
16/02/2020 22:00,84,23.8,18053,33,16233,36.8,24
16/02/2020 22:30,83.9,23.6,18129,32.8,16301,36.7,23.9
16/02/2020 23:00,83.3,23.9,18190,32.7,16355,36.5,23.8
16/02/2020 23:30,83.2,23.8,18152,32.8,16322,36.6,23.5
17/02/2020 00:00,84.7,23.6,18063,33,16225,36.8,23.5
17/02/2020 00:30,86.2,23.3,18121,32.8,16304,36.6,23.4
17/02/2020 01:00,90,22.7,18258,32.5,16386,36.5,23.2
17/02/2020 01:30,89.6,22.5,18215,32.6,16397,36.5,23
17/02/2020 02:00,90.6,22,18347,32.4,16441,36.4,22.8
17/02/2020 02:30,90.9,21.9,18348,32.4,16433,36.4,22.5
17/02/2020 03:00,91.4,21.5,18349,32.4,16422,36.4,22.2
17/02/2020 03:30,91.9,21.4,18392,32.3,16462,36.3,22.1
17/02/2020 04:00,91.9,21.3,18279,32.5,16384,36.5,21.8
17/02/2020 04:30,91.8,21.2,18406,32.2,16473,36.3,21.6
17/02/2020 05:00,91.9,21,18475,32.1,16540,36.2,21.4
17/02/2020 05:30,91.7,21.1,18499,32,16584,36.1,21.2
17/02/2020 06:00,91.3,21.1,18529,32,16602,36,21
17/02/2020 06:30,90.7,21.6,18523,32,16596,36,20.9
17/02/2020 07:00,88.6,22.2,18573,31.9,16658,35.9,21.1
17/02/2020 07:30,85.2,23,18512,32,16613,36,20.9
17/02/2020 08:00,80.5,23.6,18536,32,16651,35.9,21.1
17/02/2020 08:30,77.6,24.6,18804,31.4,16958,35.3,21.6
17/02/2020 09:00,70.5,26.6,18503,32,16682,35.9,21.8
17/02/2020 09:30,60.8,29.2,18226,32.6,16445,36.4,22.4
17/02/2020 10:00,57.2,30.4,18316,32.4,16568,36.1,23.2
17/02/2020 10:30,52.1,31.5,18426,32.2,16717,35.8,23.9
17/02/2020 11:00,47.1,33.6,18119,32.8,16473,36.3,24.9
17/02/2020 11:30,44.7,35,18451,32.1,16755,35.7,26
17/02/2020 12:00,42.7,35.4,18487,32.1,16813,35.6,27.1
17/02/2020 12:30,44.6,32.9,18454,32.1,16769,35.7,27.9
17/02/2020 13:00,44.4,32.6,18512,32,16818,35.6,28.4
17/02/2020 13:30,55.2,32.4,18541,31.9,16829,35.5,28.9
17/02/2020 14:00,54.2,34.2,18631,31.8,16927,35.3,29.6
17/02/2020 14:30,50.5,35.8,18606,31.8,16928,35.3,30.3
17/02/2020 15:00,47.6,36.7,18624,31.8,16951,35.3,31.4
17/02/2020 15:30,50.2,35.5,18617,31.8,16915,35.4,32.2
17/02/2020 16:00,57.3,32,18623,31.8,16842,35.5,32.4
17/02/2020 16:30,64.7,29.6,18655,31.7,16785,35.6,32.2
17/02/2020 17:00,67.3,28.7,18366,32.3,16549,36.1,31.4
17/02/2020 17:30,69,28.4,18639,31.7,16758,35.7,30.7
17/02/2020 18:00,71.3,27.8,18626,31.8,16736,35.7,30.2
17/02/2020 18:30,73.5,27.1,18362,32.3,16489,36.3,29.6
17/02/2020 19:00,75.2,26.5,18586,31.9,16686,35.8,29
17/02/2020 19:30,79.3,26.1,18563,31.9,16661,35.9,28.3
17/02/2020 20:00,80.1,25.7,18581,31.9,16672,35.9,27.6
17/02/2020 20:30,81.7,25.4,18517,32,16648,35.9,27.3
17/02/2020 21:00,81.8,25.4,18489,32.1,16628,36,26.8
17/02/2020 21:30,80.5,25.2,18529,32,16640,35.9,26.4
17/02/2020 22:00,82.8,25,18514,32,16628,36,26.1
17/02/2020 22:30,82.5,25.1,18492,32.1,16609,36,25.9
17/02/2020 23:00,83.9,24.6,18497,32,16604,36,25.6
17/02/2020 23:30,85.5,24.1,18514,32,16606,36,25.4
18/02/2020 00:00,83.4,24,18447,32.1,16563,36.1,25.1
18/02/2020 00:30,85.6,23.8,18519,32,16606,36,24.7
18/02/2020 01:00,86.8,23.5,18480,32.1,16567,36.1,24.5
18/02/2020 01:30,84.6,23.3,18493,32.1,16557,36.1,24.1
18/02/2020 02:00,85.6,23.2,18484,32.1,16552,36.1,23.8
18/02/2020 02:30,86.3,22.7,18472,32.1,16539,36.2,23.6
18/02/2020 03:00,88.5,22.3,18506,32,16544,36.1,23.2
18/02/2020 03:30,89.8,22.1,18552,31.9,16591,36,22.9
18/02/2020 04:00,90.8,21.8,18526,32,16563,36.1,22.7
18/02/2020 04:30,91.6,21.7,18555,31.9,16586,36.1,22.4
18/02/2020 05:00,92.1,21.5,18550,31.9,16583,36.1,22.1
18/02/2020 05:30,92.3,21.4,18547,31.9,16583,36.1,21.9
18/02/2020 06:00,91.7,21.6,18471,32.1,16553,36.1,21.7
18/02/2020 06:30,91,21.8,18545,31.9,16591,36,21.6
18/02/2020 07:00,88.7,22.5,18552,31.9,16598,36,21.4
18/02/2020 07:30,85.5,23.2,18571,31.9,16652,35.9,21.4
18/02/2020 08:00,81.6,23.8,18453,32.1,16564,36.1,21.7
18/02/2020 08:30,74.4,24.9,18521,32,16676,35.9,21.9
18/02/2020 09:00,66,26.9,18540,32,16739,35.7,22.2
18/02/2020 09:30,58.5,29,18244,32.6,16544,36.1,22.9
18/02/2020 10:00,58.5,29.4,18586,31.9,16851,35.5,23.7
18/02/2020 10:30,55.7,30.6,18595,31.8,16880,35.4,24.6
18/02/2020 11:00,53.6,31.1,18634,31.8,16917,35.4,25.6
18/02/2020 11:30,52.7,32.1,18651,31.7,16917,35.4,26.2
18/02/2020 12:00,50.5,33.1,18679,31.7,16980,35.2,27
18/02/2020 12:30,55.2,30.9,18675,31.7,16966,35.3,27.9
18/02/2020 13:00,51.1,31.6,18694,31.6,16996,35.2,28.4
18/02/2020 13:30,50.4,31.5,18694,31.6,17024,35.1,28.9
18/02/2020 14:00,46.5,33.8,18736,31.5,17036,35.1,29.6
18/02/2020 14:30,46.3,34,18731,31.6,17080,35,30.3
18/02/2020 15:00,45.5,33.3,18769,31.5,17054,35.1,30.8
18/02/2020 15:30,37.6,37.8,18803,31.4,17086,35,31.4
18/02/2020 16:00,46,33.4,18751,31.5,17049,35.1,31.8
18/02/2020 16:30,43.5,34.6,18829,31.3,17076,35,31.9
18/02/2020 17:00,58.3,32.1,18875,31.2,17072,35,32.1
18/02/2020 17:30,91.2,24,18888,31.2,16968,35.3,31.4
18/02/2020 18:00,99.9,21.3,18122,32.8,16287,36.7,28.8
18/02/2020 21:30,96,23.2,17591,33.9,16637,35.9,23.9
18/02/2020 22:00,95.4,23.4,17561,34,16743,35.7,23.7
18/02/2020 22:30,93.9,23.1,17474,34.2,16622,36,23.5
18/02/2020 23:00,92.9,23,17562,34,16723,35.8,23.4
18/02/2020 23:30,92.8,22.8,17559,34,16726,35.8,23.2
19/02/2020 00:00,92,22.6,17508,34.1,16625,36,23
19/02/2020 00:30,93.4,22.5,17528,34.1,16687,35.8,22.8
19/02/2020 01:00,94,22.5,17495,34.1,16692,35.8,22.5
19/02/2020 01:30,94.8,22.3,17500,34.1,16672,35.9,22.4
19/02/2020 02:00,95.5,22,17506,34.1,16736,35.7,22.2
19/02/2020 02:30,95.8,22,17492,34.2,16623,36,22.1
19/02/2020 03:00,95.1,22,17475,34.2,16644,35.9,21.8
19/02/2020 03:30,95,21.9,17477,34.2,16701,35.8,21.7
19/02/2020 04:00,94.5,22,17473,34.2,16684,35.8,21.6
19/02/2020 04:30,94.4,22,17447,34.2,16708,35.8,21.6
19/02/2020 05:00,94.4,22.1,17421,34.3,16467,36.3,21.4
19/02/2020 05:30,93.8,22,17397,34.4,16503,36.2,21.6
19/02/2020 06:00,93.8,21.9,17361,34.4,16393,36.5,21.6
19/02/2020 06:30,92.7,22.2,17267,34.6,16176,36.9,21.4
19/02/2020 07:00,91.1,22.9,17142,34.9,15883,37.5,21.5
19/02/2020 07:30,88.8,23.5,17215,34.7,15975,37.3,21.4
19/02/2020 08:00,84.3,24.2,17293,34.6,16089,37.1,21.8
19/02/2020 08:30,78.2,25.2,17312,34.5,16128,37,22
19/02/2020 09:00,71.2,27,17275,34.6,15998,37.3,22.4
19/02/2020 09:30,61.4,28.9,17237,34.7,16034,37.2,22.9
19/02/2020 10:00,58.4,30.4,17250,34.7,16063,37.2,23.8
19/02/2020 10:30,57.7,30.3,17311,34.5,16116,37,24.7
19/02/2020 11:00,56.6,30.3,17351,34.4,16149,37,25.3
19/02/2020 11:30,51.2,32.1,17406,34.3,16182,36.9,26.1
19/02/2020 12:00,48.9,32.6,17122,34.9,15956,37.4,27
19/02/2020 12:30,51,31.7,17390,34.4,16273,36.7,27.6
19/02/2020 13:00,51.8,31.4,17548,34,16303,36.6,28.3
19/02/2020 13:30,50.9,31.7,17599,33.9,16300,36.7,28.6
19/02/2020 14:00,45.6,34.6,17664,33.8,14674,40.1,29.2
19/02/2020 14:30,62.3,31.8,17744,33.6,14721,40,29.9
19/02/2020 15:00,71,30.1,17804,33.5,14664,40.1,30.2
19/02/2020 15:30,73.8,28.5,17889,33.3,14961,39.5,30.1
19/02/2020 16:00,97,21.7,17322,34.5,11066,47.6,29.2
19/02/2020 16:30,96.2,23.2,17455,34.2,14335,40.8,27.5
19/02/2020 17:00,94.1,23.6,17442,34.3,14911,39.6,26.6
19/02/2020 18:30,93.9,23.6,17464,34.2,15118,39.1,25.1
19/02/2020 19:00,94.6,23,17502,34.1,15439,38.5,24.9
19/02/2020 19:30,93.5,23,17524,34.1,15266,38.8,24.3
19/02/2020 20:00,94.9,23.1,17501,34.1,15461,38.4,24
19/02/2020 20:30,94.8,23,17472,34.2,15684,37.9,23.8
19/02/2020 21:00,94.6,22.9,17481,34.2,15791,37.7,23.4
19/02/2020 21:30,94.1,22.8,17410,34.3,15775,37.8,23.2
19/02/2020 22:00,93.5,23.5,17410,34.3,15757,37.8,23.2
19/02/2020 22:30,92.6,23.2,17283,34.6,15510,38.3,23
19/02/2020 23:00,94.2,22.7,17367,34.4,15352,38.6,22.9
19/02/2020 23:30,94.3,22.6,17435,34.3,15624,38.1,22.8
20/02/2020 00:00,94.5,22.5,17429,34.3,15504,38.3,22.4
20/02/2020 00:30,94.6,22.5,17188,34.8,15334,38.7,22.5
20/02/2020 01:00,94.4,22.4,17259,34.6,15290,38.8,22.4
20/02/2020 01:30,94.3,22.4,17406,34.3,15355,38.6,22.3
20/02/2020 02:00,94.5,22.3,17422,34.3,15210,38.9,22.2
20/02/2020 02:30,94.7,22.2,17359,34.4,14567,40.3,22
20/02/2020 03:00,94.2,22.2,17347,34.5,14600,40.2,22.1
20/02/2020 03:30,94.5,22.2,17346,34.5,14884,39.6,21.9
20/02/2020 04:00,94.4,22.3,17346,34.5,14865,39.7,21.9
20/02/2020 04:30,94.6,22.2,17187,34.8,14772,39.9,21.8
20/02/2020 05:00,94.7,22,17378,34.4,14835,39.7,21.8
20/02/2020 05:30,95,21.9,17298,34.6,14825,39.8,21.8
20/02/2020 06:00,95.3,21.9,17363,34.4,14757,39.9,21.4
20/02/2020 06:30,94.8,22.1,17305,34.5,14701,40,21.6
20/02/2020 07:00,93.8,22.5,17352,34.4,14609,40.2,21.5
20/02/2020 07:30,92.1,23.3,17342,34.5,14364,40.7,21.6
20/02/2020 08:00,87.6,24.4,17345,34.5,13683,42.2,21.6
20/02/2020 08:30,83.6,25.5,17335,34.5,12912,43.8,21.9
20/02/2020 09:00,79,26.1,17368,34.4,12387,44.9,22.4
20/02/2020 09:30,77.3,26.7,17387,34.4,12928,43.7,22.9
20/02/2020 10:00,60.8,29.6,17419,34.3,12263,45.1,23.3
20/02/2020 10:30,57.6,29.9,17439,34.3,11741,46.2,24.2
20/02/2020 11:00,53,32,17411,34.3,11954,45.8,24.9
20/02/2020 11:30,53.4,31.1,17260,34.6,16267,36.7,25.9
20/02/2020 12:00,52.7,32.1,17535,34.1,16447,36.3,26.4
20/02/2020 12:30,55.3,30.2,17569,34,16490,36.3,27.1
20/02/2020 13:00,55.8,30.1,17386,34.4,16286,36.7,27.6
20/02/2020 13:30,59.9,29.7,17401,34.3,16265,36.7,27.8
20/02/2020 14:00,88.9,26.4,17636,33.9,16424,36.4,27.9
20/02/2020 14:30,82.9,26.9,17600,33.9,16317,36.6,27.7
20/02/2020 15:00,77.1,27.5,17563,34,16292,36.7,27.4
20/02/2020 15:30,76,27,17578,34,16337,36.6,27.2
20/02/2020 16:00,69.6,28.2,17569,34,16324,36.6,26.9
20/02/2020 16:30,71,28.7,17447,34.2,16258,36.7,27.1
20/02/2020 17:00,65.1,29.2,17449,34.2,16250,36.8,27.2
20/02/2020 17:30,72.7,28.3,17580,34,16024,37.2,27.2
20/02/2020 18:00,80.2,26.9,17592,33.9,15938,37.4,27.4
20/02/2020 22:00,85.8,24.6,16835,35.5,12682,44.3,25.3
20/02/2020 22:30,86.1,24.5,16967,35.3,12715,44.2,25.2
20/02/2020 23:00,87.6,24.2,16934,35.3,12900,43.8,24.9
20/02/2020 23:30,89.1,24,16941,35.3,12784,44,24.8
21/02/2020 00:00,90.3,23.8,16963,35.3,12762,44.1,24.5
21/02/2020 00:30,90.5,24.1,16960,35.3,12732,44.1,24.4
21/02/2020 01:00,90.6,24,16938,35.3,12705,44.2,24
21/02/2020 01:30,90.9,23.9,16958,35.3,12669,44.3,24.1
21/02/2020 02:00,91.4,23.8,16964,35.3,12585,44.5,23.8
21/02/2020 02:30,93.2,23.6,16902,35.4,12646,44.3,23.6
21/02/2020 03:00,93.7,23.1,16982,35.2,12572,44.5,23.6
21/02/2020 03:30,92.9,23.2,16993,35.2,12696,44.2,23.4
21/02/2020 04:00,93,23,16945,35.3,12712,44.2,23.4
21/02/2020 04:30,93.2,23,16876,35.4,12682,44.3,23.1
21/02/2020 05:00,92.5,23,16930,35.3,12850,43.9,23.1
21/02/2020 05:30,93,22.8,16904,35.4,12572,44.5,23
21/02/2020 06:00,92.9,22.9,16995,35.2,12725,44.2,22.8
21/02/2020 06:30,93.3,22.6,16860,35.5,12652,44.3,22.8
21/02/2020 07:00,93.5,22.6,16745,35.7,12581,44.5,22.6
21/02/2020 07:30,92.8,22.5,16634,36,12390,44.9,22.4
21/02/2020 08:00,92.3,22.8,16402,36.4,12263,45.1,22.4
21/02/2020 08:30,90.9,23.1,16569,36.1,12225,45.2,22.2
21/02/2020 09:00,90.6,23,16608,36,12259,45.1,22.2
21/02/2020 09:30,84.9,24.1,16600,36,12286,45.1,22.3
21/02/2020 10:00,79.5,25.2,16566,36.1,12329,45,22.2
21/02/2020 10:30,83.3,24.1,16839,35.5,12444,44.8,22.6
21/02/2020 11:00,74.9,25.3,16854,35.5,12558,44.5,22.8
21/02/2020 11:30,75.5,25.5,16823,35.6,12467,44.7,22.9
21/02/2020 12:00,74.5,25.2,16482,36.3,12613,44.4,23.2
21/02/2020 12:30,76.9,24.7,16871,35.5,12510,44.6,23.4
21/02/2020 13:00,73.6,25.4,16795,35.6,12413,44.8,23.3
21/02/2020 13:30,73.3,25.8,16891,35.4,12741,44.1,23.5
21/02/2020 14:00,72.7,25.9,17167,34.8,12441,44.8,23.8
21/02/2020 14:30,79.6,25.1,16989,35.2,12575,44.5,23.9
21/02/2020 15:00,75.7,25.9,17222,34.7,12634,44.4,23.8
21/02/2020 15:30,75.8,25.4,17008,35.2,12545,44.5,24
21/02/2020 16:00,77.3,25.4,16864,35.5,12490,44.7,24.2
21/02/2020 16:30,73.5,26.4,16956,35.3,15687,37.9,24.2
21/02/2020 17:00,78.2,24.9,17030,35.1,14639,40.1,24.4
21/02/2020 17:30,77,25.4,17221,34.7,15760,37.8,24.1
21/02/2020 18:00,79.7,24.2,17124,34.9,11847,46,24.4
